url,nom,prix,scopes,scopes_anciens,statut
https://slack.com/marketplace/A05D0KP5T63-ironclad-eu,Ironclad EU & Slack Integration | Slack Marketplace,Included with service subscription,chat:write commands mcp:connect users:read users:read.email,,
https://slack.com/marketplace/A05D51J3QJU-day-off,Day Off & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:read chat:write commands users:read users:read.email,,
https://slack.com/marketplace/A05DMJM9Z71-recognize,Recognize & Slack Integration | Slack Marketplace,Paid with free trial,chat:write commands email openid profile users:read users:read.email,,
https://slack.com/marketplace/A05DYFY3KKR-mailersend,MailerSend & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:read chat:write commands groups:read,,
https://slack.com/marketplace/A05EJHYLDQF-gmo-for-slack,電子印鑑GMOサイン for Slack & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write commands files:read files:write groups:read im:history im:read im:write mpim:read users:read users:read.email,,
https://slack.com/marketplace/A05ENUE28JW-markupio,MarkUp.io & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write commands groups:read im:history links:read links:write,,
https://slack.com/marketplace/A05EV5PDY2X-seedhr-praise-kudos-shoutouts,"SeedHR - Praise, Kudos & Shoutouts & Slack Integration | Slack Marketplace",Paid with free trial,channels:join channels:read chat:write chat:write.public commands users:read users:read.email,,
https://slack.com/marketplace/A05F737J9V4-cat-select,Cat-Select & Slack Integration | Slack Marketplace,Free,channels:read chat:write chat:write.public commands groups:read mpim:read team:read,,
https://slack.com/marketplace/A05FPNEN24Q-coffee-chat-donut-chats-,Coffee & Chat ☕️  -  Donut & Chats 🍩 & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write chat:write.customize chat:write.public email groups:read mpim:write openid profile team:read users:read users:read.email,,
https://slack.com/marketplace/A05FVK7KRUH-next,NEXT & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read channels:read chat:write groups:read links.embed:write links:read links:write users:read,,
https://slack.com/marketplace/A05FXQTL0NB-varicent-incentives,Varicent Incentives & Slack Integration | Slack Marketplace,Included with service subscription,chat:write files:write im:history,,
https://slack.com/marketplace/A05G24HK5NW-hybrideplace,Hybride.place & Slack Integration | Slack Marketplace,Paid with free trial,chat:write email openid profile team:read users:read,,
https://slack.com/marketplace/A05G4U7NGSH-consensus,Consensus & Slack Integration | Slack Marketplace,Included with service subscription,channels:read chat:write im:read mcp:connect openid team:read users:read users:read.email,,
https://slack.com/marketplace/A05G5FJ22UD-summize-assistant-us,Summize Assistant (US) & Slack Integration | Slack Marketplace,Included with service subscription,chat:write files:read files:write im:history,,
https://slack.com/marketplace/A05H6MSJR8Q-ask-skift,Ask Skift & Slack Integration | Slack Marketplace,Free,app_mentions:read chat:write im:history,,
https://slack.com/marketplace/A05H75GPYV6-answerhub,AnswerHub & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read channels:history channels:join channels:read chat:write chat:write.public commands email groups:history groups:read im:history im:read openid profile users:read,,
https://slack.com/marketplace/A05HL5W1ATF-sunchaser,SunChaser & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read channels:write.topic chat:write chat:write.public commands email groups:read groups:write.topic im:history openid profile team:read usergroups:read usergroups:write users:read users:read.email,,
https://slack.com/marketplace/A05JDJWC4CE-thrivesparrow,ThriveSparrow & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:manage channels:read channels:write chat:write files:write groups:read groups:write im:write reactions:read users:read users:read.email,,
https://slack.com/marketplace/A05JGLMHJSJ-abacusai,Abacus.AI & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read channels:history channels:read chat:write commands groups:history groups:read im:history im:read links:write mpim:history mpim:read users:read users:read.email,,
https://slack.com/marketplace/A05JJ57QRM3-stream-deck-plugin-for-slack,Stream Deck Plugin for Slack & Slack Integration | Slack Marketplace,Free,channels:read dnd:read dnd:write emoji:read groups:read im:read im:write mpim:read team:read users.profile:read users.profile:write users:read,,
https://slack.com/marketplace/A05JK0M5DFG-drawboard-pdf,Drawboard PDF & Slack Integration | Slack Marketplace,Free and paid plans available,commands files:read,,
https://slack.com/marketplace/A05JRM8S34Z-groupsync,GroupSync & Slack Integration | Slack Marketplace,Paid,email openid profile usergroups:read usergroups:write users:read users:read.email,,
https://slack.com/marketplace/A05JXDHJRJ4-reach-360,Reach 360 & Slack Integration | Slack Marketplace,Paid with free trial,chat:write chat:write.public commands im:history links:read links:write,,
https://slack.com/marketplace/A05K4GXBTCL-pigment,Pigment & Slack Integration | Slack Marketplace,Included with service subscription,chat:write team:read users:read users:read.email,,
https://slack.com/marketplace/A05K5UYJU3H-knowledgeowl-webhooks,KnowledgeOwl Webhooks & Slack Integration | Slack Marketplace,Included with service subscription,incoming-webhook,,
https://slack.com/marketplace/A05K75378EM-stomio,Stomio & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write chat:write.public,,
https://slack.com/marketplace/A05KHTYF2MQ-strongdm,StrongDM & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read channels:read chat:write commands groups:read im:history mpim:read openid pins:write users:read,,
https://slack.com/marketplace/A05L8PCH2F7-dates-collector-celebration-bot,Dates Collector & Celebration Bot & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:read chat:write chat:write.public files:read files:write groups:read im:history im:read users:read users:read.email,,
https://slack.com/marketplace/A05L9HKAMUL-integrate-plus-for-mondaycom,Integrate Plus for monday.com & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read channels:read chat:write chat:write.public commands emoji:read groups:read im:read mpim:read reactions:read team:read users:read users:read.email,,
https://slack.com/marketplace/A05LSK8SMS7-swan,swan & Slack Integration | Slack Marketplace,Paid,channels:history channels:join channels:manage channels:read chat:write chat:write.customize email files:write groups:history groups:read im:history im:read im:write incoming-webhook links:read openid profile reactions:read reactions:write users:read users:read.email,,
https://slack.com/marketplace/A05LV4WNA3D-tribble,Tribble & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read channels:history channels:join channels:read chat:write files:read files:write groups:history groups:read im:history mpim:history reactions:read users:read users:read.email,,
https://slack.com/marketplace/A05LWQCNMUP-neetoform,NeetoForm & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write chat:write.public groups:read users:read users:read.email,,
https://slack.com/marketplace/A05M2FUP2N8-pivot,Pivot & Slack Integration | Slack Marketplace,Included with service subscription,bookmarks:write channels:read chat:write chat:write.customize chat:write.public commands files:read groups:history groups:read groups:write im:write mpim:read mpim:write pins:write users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A05M3MX9Q66-goodtime,GoodTime & Slack Integration | Slack Marketplace,Included with service subscription,channels:join channels:read channels:write.invites chat:write groups:read groups:write users:read users:read.email,,
https://slack.com/marketplace/A05MAK90DU3-skej,Skej & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:history channels:read chat:write files:read groups:history groups:read im:history im:read links:read mpim:history mpim:read reactions:read reactions:write team:read users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A05MDNKS820-neetocal,NeetoCal & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write chat:write.public groups:read,,
https://slack.com/marketplace/A05ML2UM48K-swivel,Swivel & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write chat:write.public commands users:read users:read.email,,
https://slack.com/marketplace/A05MRED8WEM-gather,Gather & Slack Integration | Slack Marketplace,Free,app_mentions:read assistant:write channels:history channels:read chat:write chat:write.public commands email groups:history im:history openid profile team:read users:read users:read.email,,
https://slack.com/marketplace/A05MT83DY8L-approval-buddy,Approval Buddy & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write commands email groups:read groups:write groups:write.invites im:history im:read mpim:read openid profile users:read users:read.email,,
https://slack.com/marketplace/A05MU090V25-memo-confirm-read,Memo - Confirm Read & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:history channels:join channels:read chat:write commands email groups:history groups:read im:history openid profile reactions:read team:read usergroups:read users:read,,
https://slack.com/marketplace/A05MYRTB3UG-tines,Tines & Slack Integration | Slack Marketplace,Free and paid plans available,channels:manage channels:read chat:write chat:write.public files:read files:write groups:write mpim:write reactions:read reactions:write team:read users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A05MZ256BCY-databook,Databook & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read channels:history channels:read chat:write commands files:write groups:history groups:read im:history im:read mpim:history mpim:read reactions:read users:read users:read.email,,
https://slack.com/marketplace/A05N79BR3V2-rwx,RWX & Slack Integration | Slack Marketplace,Included with service subscription,channels:read chat:write chat:write.public groups:read,,
https://slack.com/marketplace/A05NLJSF610-nomon,Nomon & Slack Integration | Slack Marketplace,Free,channels:history channels:read chat:write commands groups:history groups:read im:history mpim:history mpim:read users:read users:read.email,,
https://slack.com/marketplace/A05NNNH9135-sidekick,sidekick & Slack Integration | Slack Marketplace,Free and paid plans available,canvases:read canvases:write channels:history channels:join channels:manage channels:read chat:write chat:write.public commands conversations.connect:write files:read groups:history groups:read groups:write im:read im:write users:read users:read.email,,
https://slack.com/marketplace/A05NS51GTG9-enjo,Enjo & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:join channels:manage channels:read chat:write chat:write.customize chat:write.public commands emoji:read files:read groups:history groups:read groups:write im:history im:read im:write mpim:history mpim:read openid reactions:read reactions:write users:read users:read.email,,
https://slack.com/marketplace/A05P27DR8C8-netlify,Netlify & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read channels:read chat:write chat:write.public commands groups:read links:read links:write metadata.message:read team.billing:read team:read,,
https://slack.com/marketplace/A05P92WP51V-mermaid-preview,Mermaid Preview & Slack Integration | Slack Marketplace,Free,channels:join chat:write commands files:write,,
https://slack.com/marketplace/A05PDDK6086-hadrius-archiver,Hadrius Archiver & Slack Integration | Slack Marketplace,Included with service subscription,discovery:read discovery:write,,
https://slack.com/marketplace/A05PK62HTFH-gitguardian-us-for-slack,GitGuardian US for Slack & Slack Integration | Slack Marketplace,Included with service subscription,channels:history channels:join channels:manage channels:read chat:write files:read groups:history groups:read groups:write team:read users:read users:read.email,,
https://slack.com/marketplace/A05PUBAERS7-competibot,competibot & Slack Integration | Slack Marketplace,Paid with free trial,chat:write commands,,
https://slack.com/marketplace/A05QD5T9EK1-hajiri,Hajiri & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write commands email im:history openid profile users:read users:read.email,,
https://slack.com/marketplace/A05QH5PLL2Z-levelpath,Levelpath & Slack Integration | Slack Marketplace,Included with service subscription,chat:write commands im:history im:write incoming-webhook links:read links:write openid profile users:read,,
https://slack.com/marketplace/A05QRLESHNE-,아기고래 & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:join channels:manage channels:read channels:write.invites chat:write chat:write.public commands email emoji:read files:read files:write groups:history groups:read groups:write groups:write.invites im:history im:write mpim:history mpim:write openid profile reactions:read reactions:write team.billing:read usergroups:read users:read users:read.email,,
https://slack.com/marketplace/A05QUGA17PH-tightknit,Tightknit & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:join channels:manage channels:read channels:write.invites chat:write chat:write.customize chat:write.public commands email emoji:read files:read files:write groups:history groups:read groups:write im:history im:read im:write links.embed:write links:read openid pins:read pins:write profile reactions:read team.billing:read team:read users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A05QWNELCS3-botsonic,Botsonic & Slack Integration | Slack Marketplace,Paid,app_mentions:read channels:history chat:write commands groups:history im:history mpim:history users:read,,
https://slack.com/marketplace/A05R08R2CFN-reception,Reception & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write,,
https://slack.com/marketplace/A05R4TD0JSZ-smartsheet-eu,Smartsheet EU & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write chat:write.public groups:read im:history im:read links:read links:write team:read users:read,,
https://slack.com/marketplace/A05RAMDMS3E-windmill,Windmill & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read canvases:read channels:history channels:join channels:manage channels:read chat:write chat:write.customize chat:write.public commands files:read files:write groups:history groups:read groups:write im:history im:write links:read links:write lists:read reactions:read reactions:write team:read usergroups:read users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A05RLMM3A3D-jolly,Jolly & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:read chat:write chat:write.customize email groups:read im:history openid profile team:read users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A05RRBAA370-works-calendar,WORKS Calendar & Slack Integration | Slack Marketplace,Free and paid plans available,chat:write commands im:history users:read,,
https://slack.com/marketplace/A05RRQKLGPQ-synergita-okr,Synergita OKR & Slack Integration | Slack Marketplace,Paid with free trial,chat:write commands users:read users:read.email,,
https://slack.com/marketplace/A05RXUZ2GHH-keep,Keep & Slack Integration | Slack Marketplace,Free and paid plans available,chat:write reactions:write,,
https://slack.com/marketplace/A05S2122SV7-daily-te-reo-mori,Daily Te Reo Māori & Slack Integration | Slack Marketplace,Free,channels:manage chat:write files:write,,
https://slack.com/marketplace/A05S25ES9R9-wild-moose,Wild Moose & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:join channels:read chat:write commands files:read files:write groups:history groups:read im:history im:read metadata.message:read mpim:read reactions:read usergroups:read users:read users:read.email,,
https://slack.com/marketplace/A05SA0ZAMSN-,ロボオペレータ & Slack Integration | Slack Marketplace,Paid,channels:history channels:read channels:write.invites chat:write chat:write.customize emoji:read files:read files:write groups:history groups:read groups:write.invites reactions:write team:read users:read users:read.email,,
https://slack.com/marketplace/A05SHCYB4DP-pullnotifier-for-github,PullNotifier for Github & Slack Integration | Slack Marketplace,Free and paid plans available,chat:write chat:write.customize chat:write.public incoming-webhook,,
https://slack.com/marketplace/A05SLGUKZNW-thoughtspot-spotter,ThoughtSpot Spotter & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read canvases:read canvases:write channels:history channels:read chat:write chat:write.public commands files:write groups:history groups:read groups:write im:history im:read im:write links:read links:write mpim:history mpim:read pins:read pins:write reactions:write remote_files:write search:read.files search:read.im search:read.mpim search:read.private search:read.public search:read.users users:read users:read.email,,
https://slack.com/marketplace/A05SN3F2Z29-kroolo,Kroolo & Slack Integration | Slack Marketplace,Free and paid plans available,channels:history channels:read chat:write chat:write.public commands groups:history groups:read groups:write.invites users:read users:read.email,,
https://slack.com/marketplace/A05SPEW6W8L-wordsmith,Wordsmith & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read canvases:read canvases:write channels:history channels:join channels:manage channels:read channels:write chat:write email emoji:read files:read files:write groups:history groups:read groups:write im:history im:read im:write mpim:history mpim:read mpim:write openid pins:write profile reactions:read reactions:write search:read.files search:read.im search:read.mpim search:read.private search:read.public search:read.users team:read users:read users:read.email,,
https://slack.com/marketplace/A05SS57M4CF-mercury,Mercury & Slack Integration | Slack Marketplace,Free,chat:write chat:write.public commands im:write users.profile:read,,
https://slack.com/marketplace/A05ST3YRA1K-chatly,Chatly & Slack Integration | Slack Marketplace,Free,chat:write commands files:write im:history im:read,,
https://slack.com/marketplace/A05TG1SAK7B-bugbug,BugBug & Slack Integration | Slack Marketplace,Included with service subscription,channels:read chat:write chat:write.public users:read,,
https://slack.com/marketplace/A05TXRP382V-guide,Guide & Slack Integration | Slack Marketplace,Paid,channels:history channels:join channels:manage channels:read channels:write.invites chat:write chat:write.customize groups:history groups:read groups:write im:history im:read im:write mpim:history mpim:read mpim:write users:read users:read.email,,
https://slack.com/marketplace/A05TYCC1E75-myko,Myko & Slack Integration | Slack Marketplace,Paid,chat:write files:read files:write im:history mpim:history mpim:read,,
https://slack.com/marketplace/A05TZJSE2G7-yama-list,Yama list & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write chat:write.public commands groups:read im:history im:read im:write mpim:read mpim:write team:read users:read users:read.email,,
https://slack.com/marketplace/A05UAEY52E4-filestage,Filestage & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:read chat:write groups:read users:read users:read.email,,
https://slack.com/marketplace/A05UAJUMMCH-cloudchipr,Cloudchipr & Slack Integration | Slack Marketplace,Included with service subscription,channels:join channels:read chat:write files:write groups:read im:write users:read,,
https://slack.com/marketplace/A05UEDXCTCK-camino,Camino & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:read chat:write groups:read groups:write groups:write.invites im:history mpim:read mpim:write reactions:write users:read users:read.email,,
https://slack.com/marketplace/A05UGHMU2KV-poll-buddy,Poll Buddy & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write chat:write.public commands email files:write groups:read im:history im:write openid profile users:read users:read.email,,
https://slack.com/marketplace/A060L9FGDMZ-contracts-clm,ContractS CLM & Slack Integration | Slack Marketplace,Paid,channels:history chat:write files:read files:write,,
https://slack.com/marketplace/A060M14JNHZ-klipy,KLIPY & Slack Integration | Slack Marketplace,Free,chat:write commands links.embed:write links:read links:write,,
https://slack.com/marketplace/A060RKBMVPT-navattic,Navattic & Slack Integration | Slack Marketplace,Included with service subscription,channels:read chat:write groups:read users:read,,
https://slack.com/marketplace/A060UNLRVGF-cakewalk,Cakewalk & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read chat:write im:history users:read users:read.email,,
https://slack.com/marketplace/A0611SUF2EA-baccaai,BACCA.AI & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:join channels:manage channels:read channels:write.invites channels:write.topic chat:write commands email files:read files:write groups:history groups:read im:history openid pins:write profile reactions:read reactions:write users:read users:read.email,,
https://slack.com/marketplace/A062J9GJ421-oliv-ai,Oliv AI & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:manage channels:read chat:write chat:write.customize conversations.connect:write groups:read groups:write im:write users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A062K8XMP63-pix-by-likewise,Pix by Likewise & Slack Integration | Slack Marketplace,Free,app_mentions:read chat:write commands im:history,,
https://slack.com/marketplace/A062LEA3FJR-waroom,Waroom & Slack Integration | Slack Marketplace,Free and paid plans available,bookmarks:write channels:history channels:join channels:manage channels:read channels:write channels:write.invites chat:write commands groups:history groups:read groups:write groups:write.invites im:read im:write links.embed:write links:read links:write mpim:read mpim:write team:read usergroups:read users:read,,
https://slack.com/marketplace/A062MFP2MS8-all-quiet,All Quiet & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write commands groups:read users:read users:read.email,,
https://slack.com/marketplace/A062R97PPML-coffee-pot,Coffee Pot & Slack Integration | Slack Marketplace,Free,channels:join channels:read chat:write commands im:write mpim:write reactions:read reactions:write users:read,,
https://slack.com/marketplace/A062Z3FRHDX-simple-uptime,Simple Uptime & Slack Integration | Slack Marketplace,Free and paid plans available,chat:write chat:write.public team:read,,
https://slack.com/marketplace/A063TF4BL74-coderabbit,CodeRabbit & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read assistant:write bookmarks:read canvases:read canvases:write channels:history channels:join channels:read chat:write code_channels:manage commands dnd:read email emoji:read files:read files:write groups:history groups:read groups:write.invites im:history im:read im:write lists:read mpim:history mpim:read mpim:write openid pins:read profile reactions:read reactions:write reminders:read search:read.files search:read.im search:read.mpim search:read.private search:read.public search:read.users team:read usergroups:read users:read users:read.email,,
https://slack.com/marketplace/A0641FFPG80-coffee-donut-chat-alfy,Coffee & Donut Chat • Alfy & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:manage channels:read chat:write groups:read groups:write mpim:write users:read users:read.email,,
https://slack.com/marketplace/A06441T5Q7R-20,タメ語2.0 & Slack Integration | Slack Marketplace,Paid with free trial,channels:history chat:write,,
https://slack.com/marketplace/A0646SLE918-underdefense-maxi-notifications,UnderDefense MAXI Notifications & Slack Integration | Slack Marketplace,Free and paid plans available,incoming-webhook,,
https://slack.com/marketplace/A06593GNYFN-timr,timr & Slack Integration | Slack Marketplace,Free and paid plans available,chat:write commands im:history team:read users.profile:read users.profile:write users:read,,
https://slack.com/marketplace/A065JPVAD3P-runbear,Runbear & Slack Integration | Slack Marketplace,Paid,app_mentions:read assistant:write channels:history channels:join channels:read chat:write chat:write.customize commands emoji:read files:read files:write groups:history groups:read im:history mpim:history mpim:read reactions:read reactions:write search:read.files search:read.im search:read.mpim search:read.private search:read.public usergroups:read users:read users:read.email,,
https://slack.com/marketplace/A065MEG28LS-teatimechat,TeaTime.Chat & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write chat:write.public groups:read mpim:write openid profile team:read users:read,,
https://slack.com/marketplace/A066ADXTFU5-centralize,Centralize & Slack Integration | Slack Marketplace,Included with service subscription,assistant:write channels:history channels:join channels:read chat:write groups:history groups:read im:history im:read mpim:read team:read users:read users:read.email,,
https://slack.com/marketplace/A066DN9411D-pager-hero,Pager Hero & Slack Integration | Slack Marketplace,Free and paid plans available,channels:history channels:join channels:read chat:write users.profile:read,,
https://slack.com/marketplace/A066JDWQV0V-gumloop,Gumloop & Slack Integration | Slack Marketplace,Free and paid plans available,admin.apps:read admin.teams:read admin.teams:write admin.users:read admin.users:write app_mentions:read assistant:write bookmarks:read bookmarks:write canvases:read canvases:write channels:history channels:join channels:manage channels:read channels:write chat:write chat:write.customize chat:write.public commands dnd:read dnd:write emoji:read files:read files:write groups:history groups:read groups:write im:history im:read im:write lists:read lists:write mpim:history mpim:read mpim:write pins:read pins:write reactions:read reactions:write reminders:read reminders:write search:read.files search:read.im search:read.mpim search:read.private search:read.public search:read.users stars:read stars:write team:read usergroups:read usergroups:write users.profile:read users.profile:write users:read users:read.email users:write,,
https://slack.com/marketplace/A066SREUH1B-trumpet-,trumpet 🎺 & Slack Integration | Slack Marketplace,Free and paid plans available,chat:write incoming-webhook,,
https://slack.com/marketplace/A066UPZVC72-immedio,immedio & Slack Integration | Slack Marketplace,Included with service subscription,channels:join channels:read chat:write groups:read usergroups:read users:read,,
https://slack.com/marketplace/A067J2TEP4G-oneflow,Oneflow & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write commands groups:read im:history links:read links:write users:read users:read.email,,
https://slack.com/marketplace/A067XF8HWF3-gmo-,GMOサイン 契約レビュー & Slack Integration | Slack Marketplace,Paid,channels:history chat:write files:read files:write,,
https://slack.com/marketplace/A0681S0KZSQ-gliffy-by-perforce,Gliffy by Perforce & Slack Integration | Slack Marketplace,Included with service subscription,chat:write chat:write.public links:read links:write,,
https://slack.com/marketplace/A068GP4J3LP-workleap,Workleap & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write email groups:read openid profile team:read users:read users:read.email,,
https://slack.com/marketplace/A0693E57F6V-poll-survey-enps-pulsy,"Poll, Survey, eNPS • Pulsy & Slack Integration | Slack Marketplace",Free and paid plans available,channels:read chat:write chat:write.public commands groups:read im:write users:read users:read.email,,
https://slack.com/marketplace/A069AVA4HCY-autorfpai,AutoRFP.ai & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read chat:write commands im:history reactions:write users:read users:read.email,,
https://slack.com/marketplace/A069K4D155J-approbird,Approbird & Slack Integration | Slack Marketplace,Free,channels:read chat:write commands files:read files:write groups:read im:history im:read im:write mpim:read users:read,,
https://slack.com/marketplace/A069LRR12SK-ctct-lgcrm-live-chat,CTCT LG&CRM Live Chat & Slack Integration | Slack Marketplace,Included with service subscription,channels:history channels:join channels:manage channels:read chat:write commands users:read,,
https://slack.com/marketplace/A069PFT59PC-touchsms,touchSMS & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write chat:write.public commands groups:read users:read,,
https://slack.com/marketplace/A069YJHH45R-smartrecruiters,SmartRecruiters & Slack Integration | Slack Marketplace,Included with service subscription,chat:write openid profile,,
https://slack.com/marketplace/A06A3TU8H39-devin,Devin & Slack Integration | Slack Marketplace,Paid,app_mentions:read assistant:write canvases:read canvases:write channels:history channels:join channels:read chat:write chat:write.customize code_channels:manage commands email files:read files:write groups:history groups:read im:history im:read im:write mpim:history mpim:read openid profile reactions:read reactions:write search:read.files search:read.im search:read.mpim search:read.private search:read.public search:read.users team:read usergroups:read users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A06A5FM9ZNX-kudos-praise-shoutout-clappy,"Kudos, Praise & Shoutout • Clappy & Slack Integration | Slack Marketplace",Free and paid plans available,channels:read chat:write chat:write.public commands users:read users:read.email,,
https://slack.com/marketplace/A06AFGHSZK6-digital-message-surveillance-dms,Digital Message Surveillance (DMS) & Slack Integration | Slack Marketplace,Paid,auditlogs:read discovery:read,,
https://slack.com/marketplace/A06ATKSU9JB-statusgator,StatusGator & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write chat:write.customize chat:write.public commands groups:read links:read team:read,,
https://slack.com/marketplace/A06AY460J8N-boxhero,BoxHero & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write chat:write.public groups:read team:read,,
https://slack.com/marketplace/A06C9K97T6Y-leandata,LeanData & Slack Integration | Slack Marketplace,Paid,bookmarks:write channels:history channels:join channels:manage channels:read chat:write chat:write.customize chat:write.public files:read files:write groups:history groups:read groups:write im:history im:read im:write mpim:history mpim:read mpim:write reactions:read reactions:write users:read users:read.email,,
https://slack.com/marketplace/A06CPBCH3GQ-catch-up-ai,Catch Up AI & Slack Integration | Slack Marketplace,Free,chat:write im:history im:write users:read users:read.email,,
https://slack.com/marketplace/A06CXS1JVCL-scoro,Scoro & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write im:read users:read users:read.email,,
https://slack.com/marketplace/A06D2MLN3NV-my-quizzes,My Quizzes & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:read chat:write commands email groups:read openid profile users:read users:read.email,,
https://slack.com/marketplace/A06DBHTCKC2-happenstance,Happenstance & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read channels:history channels:join channels:read chat:write commands groups:history groups:read im:history mpim:history mpim:read reactions:read reactions:write users:read users:read.email,,
https://slack.com/marketplace/A06DM215R1S-adquick-ai,AdQuick AI & Slack Integration | Slack Marketplace,Free,app_mentions:read chat:write chat:write.public commands im:history im:read,,
https://slack.com/marketplace/A06DSQU324C-my-polls,My Polls & Slack Integration | Slack Marketplace,Free and paid plans available,channels:join channels:read chat:write commands groups:read users:read users:read.email,,
https://slack.com/marketplace/A06DYKNDSTU-aleph,Aleph & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read assistant:write channels:history channels:join channels:read chat:write chat:write.customize chat:write.public files:read files:write groups:history groups:read im:history im:read mpim:history mpim:read reactions:read reactions:write team:read usergroups:read usergroups:write users:read users:read.email,,
https://slack.com/marketplace/A06E2UB9CBB-circleback,Circleback & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read assistant:write channels:history channels:read chat:write chat:write.public files:read files:write groups:history groups:read im:history links:read links:write mcp:connect mpim:history mpim:read reactions:read reactions:write team:read users:read users:read.email,,
https://slack.com/marketplace/A06EY2WM9M2-cloudcost-report,CloudCost Report & Slack Integration | Slack Marketplace,Paid with free trial,chat:write chat:write.public team:read users:read users:read.email,,
https://slack.com/marketplace/A06FPAPPY8Z-relevance-ai,Relevance AI & Slack Integration | Slack Marketplace,Free and paid plans available,assistant:write canvases:read canvases:write channels:history channels:read chat:write chat:write.customize files:read groups:history groups:read im:history im:read im:write mpim:history mpim:read reactions:read reactions:write search:read.files search:read.im search:read.mpim search:read.private search:read.public search:read.users team:read users.profile:read users.profile:write users:read users:read.email,,
https://slack.com/marketplace/A06G0D32410-ukg-flow,UKG Flow & Slack Integration | Slack Marketplace,Included with service subscription,chat:write commands im:history,,
https://slack.com/marketplace/A06G3EQ6K4G-oro-labs-eu,Oro Labs EU & Slack Integration | Slack Marketplace,Included with service subscription,chat:write im:history users:read users:read.email,,
